elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
18.115,-59,-41,30,-5.90,95.03,213.5,1478,1478,-1.54,-1.29,2.0004,3.4178,6.9562,0
18.132,-59,-41,30,-5.90,95.03,213.5,1478,1478,-1.54,-1.29,2.0004,3.4178,6.9562,0
18.149,-59,-41,30,-5.90,95.03,213.5,1478,1478,-1.54,-1.29,2.0004,3.4178,6.9562,0
18.166,-59,-40,31,-5.71,91.96,213.1,1478,1478,-1.61,-0.66,2.0004,3.4178,6.9562,0
18.183,-59,-40,31,-5.71,91.96,213.1,1478,1478,-1.61,-0.66,2.0004,3.4178,6.9562,0
18.200,-59,-41,30,-5.90,95.03,213.5,1478,1478,-1.61,-0.66,2.0004,3.4178,6.9562,0
18.217,-59,-40,31,-5.71,91.96,213.1,1478,1478,-1.61,-0.66,2.0004,3.4178,6.9562,0
18.234,-59,-40,31,-5.71,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.251,-58,-40,31,-5.61,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.268,-58,-40,31,-5.61,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.285,-57,-40,31,-5.52,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.302,-56,-40,31,-5.42,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.319,-55,-40,31,-5.32,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.335,-54,-40,31,-5.23,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.352,-53,-40,31,-5.13,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.369,-51,-40,31,-4.94,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.386,-50,-40,31,-4.84,91.96,213.1,1478,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.403,-47,-40,31,-4.55,91.96,213.1,1522,1478,-1.61,-0.66,2.4662,3.3469,7.9497,0
18.420,-45,-39,32,-4.22,89.09,212.8,1522,1478,-1.35,-0.76,2.4662,3.3469,7.9497,0
18.437,-43,-39,32,-4.03,89.09,212.8,1522,1478,-1.35,-0.76,2.4662,3.3469,7.9497,0
18.454,-41,-40,31,-3.97,91.96,213.1,1522,1478,-1.35,-0.76,2.4662,3.3469,7.9497,0
18.471,-39,-40,31,-3.77,91.96,213.1,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.488,-37,-39,32,-3.47,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.505,-34,-39,32,-3.19,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.522,-32,-39,32,-3.00,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.539,-29,-39,32,-2.72,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.556,-27,-39,32,-2.53,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.573,-24,-39,32,-2.25,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.590,-22,-39,32,-2.06,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.607,-20,-39,32,-1.88,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.624,-17,-39,32,-1.59,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.641,-14,-39,32,-1.31,89.09,212.8,1522,1478,-1.35,-0.76,3.4160,3.5069,9.2470,0
18.658,-12,-39,32,-1.12,89.09,212.8,1522,1478,-0.88,-0.64,3.4160,3.5069,9.2470,0
18.675,-9,-39,32,-0.84,89.09,212.8,1522,1478,-0.88,-0.64,3.4160,3.5069,9.2470,0
18.692,-6,-39,32,-0.56,89.09,212.8,1522,1478,-0.88,-0.64,3.4160,3.5069,9.2470,0
18.709,-3,-39,32,-0.28,89.09,212.8,1522,1478,-0.88,-0.64,3.4160,3.5069,9.2470,0
18.726,-1,-39,32,-0.09,89.09,212.8,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.744,1,-39,32,0.09,89.09,212.8,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.761,3,-39,32,0.28,89.09,212.8,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.780,5,-38,33,0.45,86.39,212.4,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.797,7,-39,32,0.66,89.09,212.8,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.814,11,-39,32,1.03,89.09,212.8,1523,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.831,13,-38,33,1.18,86.39,212.4,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.848,15,-38,33,1.36,86.39,212.4,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.865,17,-38,33,1.55,86.39,212.4,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.882,18,-38,33,1.64,86.39,212.4,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.899,19,-38,33,1.73,86.39,212.4,1522,1478,-0.88,-0.64,2.7586,3.1086,9.1537,0
18.916,20,-38,33,1.82,86.39,212.4,1522,1478,-0.69,-0.44,2.7586,3.1086,9.1537,0
18.933,21,-38,33,1.91,86.39,212.4,1522,1478,-0.69,-0.44,2.7586,3.1086,9.1537,0
18.950,22,-37,34,1.94,83.85,212.1,1522,1478,-0.69,-0.44,2.7586,3.1086,9.1537,0
18.967,24,-37,34,2.12,83.85,212.1,1522,1478,-0.69,-0.44,2.7586,3.1086,9.1537,0
18.984,25,-37,34,2.21,83.85,212.1,1522,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.001,26,-37,34,2.29,83.85,212.1,1522,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.018,27,-37,34,2.38,83.85,212.1,1522,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.035,29,-37,34,2.56,83.85,212.1,1522,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.052,31,-37,34,2.74,83.85,212.1,1522,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.069,33,-37,34,2.91,83.85,212.1,1522,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.086,36,-37,34,3.18,83.85,212.1,1526,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.103,38,-37,34,3.35,83.85,212.1,1525,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.120,41,-37,34,3.62,83.85,212.1,1528,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.137,43,-37,34,3.79,83.85,212.1,1526,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.154,45,-36,35,3.86,81.45,211.8,1526,1478,-0.69,-0.44,1.6824,3.7125,6.4540,0
19.171,48,-37,34,4.24,83.85,212.1,1530,1478,-0.36,-0.91,1.6824,3.7125,6.4540,0
19.188,50,-37,34,4.41,83.85,212.1,1528,1478,-0.36,-0.91,1.6824,3.7125,6.4540,0
19.205,52,-37,34,4.59,83.85,212.1,1528,1478,-0.36,-0.91,1.6824,3.7125,6.4540,0
19.222,54,-37,34,4.76,83.85,212.1,1527,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.239,57,-37,34,5.03,83.85,212.1,1532,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.256,58,-37,34,5.12,83.85,212.1,1526,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.273,60,-37,34,5.29,83.85,212.1,1528,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.290,61,-37,34,5.38,83.85,212.1,1525,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.307,61,-37,34,5.38,83.85,212.1,1522,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.324,62,-36,35,5.31,81.45,211.8,1522,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.341,62,-37,34,5.47,83.85,212.1,1522,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.358,62,-37,34,5.47,83.85,212.1,1522,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.375,63,-37,34,5.56,83.85,212.1,1522,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.394,64,-36,35,5.49,81.45,211.8,1522,1478,-0.36,-0.91,2.6037,2.9080,7.9240,0
19.413,65,-36,35,5.57,81.45,211.8,1522,1478,-0.46,-1.40,2.6037,2.9080,7.9240,0
19.430,66,-36,35,5.66,81.45,211.8,1522,1478,-0.46,-1.40,2.6037,2.9080,7.9240,0
19.447,68,-37,34,6.00,83.85,212.1,1527,1478,-0.46,-1.40,2.6037,2.9080,7.9240,0
19.464,70,-36,35,6.00,81.45,211.8,1529,1478,-0.46,-1.40,2.6037,2.9080,7.9240,0
19.481,72,-36,35,6.17,81.45,211.8,1531,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.498,73,-36,35,6.26,81.45,211.8,1528,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.515,75,-36,35,6.43,81.45,211.8,1530,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.532,76,-36,35,6.51,81.45,211.8,1528,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.549,77,-36,35,6.60,81.45,211.8,1527,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.566,78,-36,35,6.69,81.45,211.8,1527,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.583,79,-36,35,6.77,81.45,211.8,1527,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.600,79,-36,35,6.77,81.45,211.8,1523,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.617,79,-36,35,6.77,81.45,211.8,1522,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.634,79,-36,35,6.77,81.45,211.8,1522,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.651,78,-36,35,6.69,81.45,211.8,1522,1478,-0.46,-1.40,2.3215,3.0711,7.3484,0
19.668,77,-36,35,6.60,81.45,211.8,1522,1478,-0.06,-1.70,2.3215,3.0711,7.3484,0
19.685,75,-36,35,6.43,81.45,211.8,1522,1478,-0.06,-1.70,2.3215,3.0711,7.3484,0
19.702,73,-36,35,6.26,81.45,211.8,1522,1478,-0.06,-1.70,2.3215,3.0711,7.3484,0
19.719,71,-36,35,6.09,81.45,211.8,1522,1478,-0.06,-1.70,2.3215,3.0711,7.3484,0
19.736,68,-36,35,5.83,81.45,211.8,1500,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.753,66,-35,36,5.50,79.19,211.4,1522,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.770,63,-35,36,5.25,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.787,60,-36,35,5.14,81.45,211.8,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.803,58,-35,36,4.83,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.820,55,-35,36,4.58,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.837,51,-35,36,4.25,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.854,48,-35,36,4.00,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.871,45,-35,36,3.75,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.888,42,-35,36,3.50,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.905,38,-35,36,3.17,79.19,211.4,1478,1478,-0.06,-1.70,2.2527,2.7628,8.7191,0
19.922,35,-35,36,2.92,79.19,211.4,1478,1478,-0.86,-1.70,2.2527,2.7628,8.7191,0
19.939,32,-35,36,2.67,79.19,211.4,1478,1478,-0.86,-1.70,2.2527,2.7628,8.7191,0
19.956,29,-35,36,2.42,79.19,211.4,1478,1478,-0.86,-1.70,2.2527,2.7628,8.7191,0
19.973,26,-35,36,2.17,79.19,211.4,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
19.990,23,-35,36,1.92,79.19,211.4,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.007,20,-35,36,1.67,79.19,211.4,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.024,17,-34,37,1.38,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.042,14,-34,37,1.14,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.059,11,-34,37,0.89,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.076,8,-34,37,0.65,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.094,5,-34,37,0.41,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.111,3,-34,37,0.24,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.128,0,-34,37,0.00,77.05,211.0,1478,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.145,-6,-34,37,-0.49,77.05,211.0,1468,1478,-0.86,-1.70,3.4506,2.7127,7.6901,0
20.162,-9,-34,37,-0.73,77.05,211.0,1472,1478,-1.13,-1.30,3.4506,2.7127,7.6901,0
20.180,-9,-34,37,-0.73,77.05,211.0,1478,1478,-1.13,-1.30,3.4506,2.7127,7.6901,0
20.197,-14,-33,38,-1.11,75.02,210.7,1474,1478,-1.13,-1.30,3.4506,2.7127,7.6901,0
20.214,-17,-33,38,-1.34,75.02,210.7,1474,1478,-1.13,-1.30,3.4506,2.7127,7.6901,0
20.231,-20,-33,38,-1.58,75.02,210.7,1474,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.248,-23,-33,38,-1.82,75.02,210.7,1473,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.265,-26,-33,38,-2.05,75.02,210.7,1473,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.282,-29,-33,38,-2.29,75.02,210.7,1472,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.299,-32,-33,38,-2.53,75.02,210.7,1471,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.316,-35,-32,39,-2.69,73.10,210.3,1471,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.333,-38,-32,39,-2.92,73.10,210.3,1470,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.350,-41,-32,39,-3.15,73.10,210.3,1469,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.367,-44,-32,39,-3.38,73.10,210.3,1468,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.384,-47,-32,39,-3.62,73.10,210.3,1468,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.401,-50,-32,39,-3.85,73.10,210.3,1467,1478,-1.13,-1.30,3.0437,3.0424,7.6616,0
20.418,-53,-32,39,-4.08,73.10,210.3,1466,1478,-1.43,-0.75,3.0437,3.0424,7.6616,0
20.435,-56,-32,39,-4.31,73.10,210.3,1465,1478,-1.43,-0.75,3.0437,3.0424,7.6616,0
20.452,-58,-31,40,-4.35,71.27,210.0,1468,1478,-1.43,-0.75,3.0437,3.0424,7.6616,0
20.469,-62,-31,40,-4.65,71.27,210.0,1462,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.486,-64,-31,40,-4.80,71.27,210.0,1466,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.503,-67,-31,40,-5.03,71.27,210.0,1464,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.520,-70,-31,40,-5.25,71.27,210.0,1462,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.537,-73,-31,40,-5.47,71.27,210.0,1461,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.554,-75,-30,41,-5.49,69.53,209.6,1464,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.571,-78,-30,41,-5.71,69.53,209.6,1462,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.588,-81,-30,41,-5.93,69.53,209.6,1460,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.605,-84,-30,41,-6.15,69.53,209.6,1459,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.622,-87,-30,41,-6.37,69.53,209.6,1458,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.639,-90,-30,41,-6.59,69.53,209.6,1457,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.656,-92,-30,41,-6.73,69.53,209.6,1460,1478,-1.43,-0.75,3.1842,2.9504,7.9262,0
20.673,-95,-29,42,-6.79,67.88,209.3,1457,1478,-1.82,-0.73,3.1842,2.9504,7.9262,0
20.690,-97,-30,41,-7.10,69.53,209.6,1459,1478,-1.82,-0.73,3.1842,2.9504,7.9262,0
20.707,-100,-29,42,-7.14,67.88,209.3,1456,1478,-1.82,-0.73,3.1842,2.9504,7.9262,0
20.724,-102,-29,42,-7.29,67.88,209.3,1458,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.741,-104,-29,42,-7.43,67.88,209.3,1459,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.758,-106,-29,42,-7.57,67.88,209.3,1459,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.775,-107,-28,43,-7.47,66.30,208.9,1463,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.792,-108,-28,43,-7.53,66.30,208.9,1464,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.809,-110,-28,43,-7.67,66.30,208.9,1462,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.829,-111,-27,44,-7.57,64.79,208.6,1464,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.846,-113,-28,43,-7.88,66.30,208.9,1461,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.863,-114,-28,43,-7.95,66.30,208.9,1463,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.880,-115,-27,44,-7.84,64.79,208.6,1464,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.897,-116,-27,44,-7.91,64.79,208.6,1464,1478,-1.82,-0.73,2.3194,3.2221,7.1240,0
20.915,-118,-27,44,-8.05,64.79,208.6,1460,1478,-2.11,-0.13,2.3194,3.2221,7.1240,0
20.932,-119,-26,45,-7.93,63.35,208.2,1462,1478,-2.11,-0.13,2.3194,3.2221,7.1240,0
20.948,-120,-26,45,-8.00,63.35,208.2,1462,1478,-2.11,-0.13,2.3194,3.2221,7.1240,0
20.965,-120,-27,44,-8.18,64.79,208.6,1466,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
20.982,-121,-26,45,-8.07,63.35,208.2,1465,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
20.999,-122,-27,44,-8.32,64.79,208.6,1464,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.016,-124,-26,45,-8.27,63.35,208.2,1459,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.033,-125,-26,45,-8.33,63.35,208.2,1460,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.050,-127,-26,45,-8.47,63.35,208.2,1457,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.067,-128,-26,45,-8.53,63.35,208.2,1459,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.084,-129,-26,45,-8.60,63.35,208.2,1460,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.101,-129,-26,45,-8.60,63.35,208.2,1464,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.118,-129,-26,45,-8.60,63.35,208.2,1466,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.135,-133,-25,46,-8.67,61.98,207.9,1452,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.152,-134,-25,46,-8.74,61.98,207.9,1456,1478,-2.11,-0.13,2.7460,1.9076,8.5250,0
21.169,-137,-24,47,-8.74,60.66,207.5,1450,1478,-2.17,-0.08,2.7460,1.9076,8.5250,0
21.186,-137,-24,47,-8.74,60.66,207.5,1458,1478,-2.17,-0.08,2.7460,1.9076,8.5250,0
21.203,-138,-23,48,-8.62,59.39,207.2,1458,1478,-2.17,-0.08,2.7460,1.9076,8.5250,0
